"LOAD PAIR DISJOINT (32)","LPD R3,D1(B1),D2(B2)","200@0|R3@8|4@12|B1@16|D1@20|B2@32|D2@36|??@48","SP","SSF"
"LOAD PAIR DISJOINT (64)","LPDG R3,D1(B1),D2(B2)","200@0|R3@8|5@12|B1@16|D1@20|B2@32|D2@36|??@48","SP","SSF"
"LOAD PAIR FROM QUADWORD (64&64←128)","LPQ R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|143@40|??@48","SP","RXY-a"
"LOAD POSITIVE (32)","LPR R1,R2","16@0|R1@8|R2@12|??@16","10","RR"
"LOAD POSITIVE (64)","LPGR R1,R2","47360@0|//@16|R1@24|R2@28|??@32","B900","RRE"
"LOAD POSITIVE (64→32)","LPGFR R1,R2","47376@0|//@16|R1@24|R2@28|??@32","B910","RRE"
"LOAD POSITIVE (extended BFP)","LPXBR R1,R2","45888@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD POSITIVE (extended HFP)","LPXR R1,R2","45920@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD POSITIVE (long BFP)","LPDBR R1,R2","45840@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD POSITIVE (long HFP)","LPDR R1,R2","32@0|R1@8|R2@12|??@16","Da","RR"
"LOAD POSITIVE (long)","LPDFR R1,R2","45936@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD POSITIVE (short BFP)","LPEBR R1,R2","45824@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD POSITIVE (short HFP)","LPER R1,R2","48@0|R1@8|R2@12|??@16","Da","RR"
"LOAD PSW","LPSW D1(B1)","130@0|I2@8|B1@16|D1@20|??@32","SP SO","SI"
"LOAD PSW EXTENDED","LPSWE D2(B2)","45746@0|B2@16|D2@20|??@32","SP SO","S"
"LOAD PSW EXTENDED","LPSWEY D1(B1)","235@0|//@8|B1@16|D1@20|113@40|??@48","SP SO","SIY"
"LOAD REAL ADDRESS (32)","LRA R1,D2(X2,B2)","177@0|R1@8|X2@12|B2@16|D2@20|??@32","SO","RX-a"
"LOAD REAL ADDRESS (32)","LRAY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|19@40|??@48","SO","RXY-a"
"LOAD REAL ADDRESS (64)","LRAG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|3@40|??@48","BP","RXY-a"
"LOAD RELATIVE LONG (32)","LRL R1,RI2","196@0|R1@8|13@12|RI2@16|??@48","SP","RIL-b"
"LOAD RELATIVE LONG (64)","LGRL R1,RI2","196@0|R1@8|8@12|RI2@16|??@48","SP","RIL-b"
"LOAD RELATIVE LONG (64→32)","LGFRL R1,RI2","196@0|R1@8|12@12|RI2@16|??@48","SP","RIL-b"
"LOAD REVERSED (16)","LRVH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|31@40|??@48","B","RXY-a"
"LOAD REVERSED (32)","LRV R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|30@40|??@48","B","RXY-a"
"LOAD REVERSED (32)","LRVR R1,R2","47391@0|//@16|R1@24|R2@28|??@32","B91F","RRE"
"LOAD REVERSED (64)","LRVG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|15@40|??@48","B","RXY-a"
"LOAD REVERSED (64)","LRVGR R1,R2","47375@0|//@16|R1@24|R2@28|??@32","B90F","RRE"
"LOAD ROUNDED (extended to long BFP)","LDXBR R1,R2","45893@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD ROUNDED (extended to long BFP)","LDXBRA R1,M3,R2,M4","45893@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD ROUNDED (extended to long DFP)","LDXTR R1,M3,R2,M4","46045@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Dt","RRF-e"
"LOAD ROUNDED (extended to long HFP)","LDXR R1,R2","37@0|R1@8|R2@12|??@16","SP Da","RR"
"LOAD ROUNDED (extended to long HFP)","LRDR R1,R2","37@0|R1@8|R2@12|??@16","SP Da","RR"
"LOAD ROUNDED (extended to short BFP)","LEXBR R1,R2","45894@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD ROUNDED (extended to short BFP)","LEXBRA R1,M3,R2,M4","45894@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD ROUNDED (extended to short HFP)","LEXR R1,R2","45926@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD ROUNDED (long to short BFP)","LEDBR R1,R2","45892@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD ROUNDED (long to short BFP)","LEDBRA R1,M3,R2,M4","45892@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD ROUNDED (long to short DFP)","LEDTR R1,M3,R2,M4","46037@0|M3@16|M4@20|R1@24|R2@28|??@32","Dt","RRF-e"
"LOAD ROUNDED (long to short HFP)","LEDR R1,R2","53@0|R1@8|R2@12|??@16","Da","RR"
"LOAD ROUNDED (long to short HFP)","LRER R1,R2","53@0|R1@8|R2@12|??@16","Da","RR"
"LOAD USING REAL ADDRESS (32)","LURA R1,R2","45643@0|//@16|R1@24|R2@28|??@32","SP","RRE"
"LOAD USING REAL ADDRESS (64)","LURAG R1,R2","47365@0|//@16|R1@24|R2@28|??@32","SP","RRE"
"LOAD ZERO (extended)","LZXR R1","45942@0|//@16|R1@24|//@28|??@32","SP Da","RRE"
"LOAD ZERO (long)","LZDR R1","45941@0|//@16|R1@24|//@28|??@32","Da","RRE"
"LOAD ZERO (short)","LZER R1","45940@0|//@16|R1@24|//@28|??@32","Da","RRE"
"MODIFY STACKED STATE","MSTA R1","45639@0|//@16|R1@24|//@28|??@32","ST","RRE"
"MODIFY SUBCHANNEL","MSCH D2(B2)","45618@0|B2@16|D2@20|??@32","SP OP","S"
"MONITOR CALL","MC D1(B1),I2","175@0|I2@8|B1@16|D1@20|??@32","SP","SI"
"MOVE (16←16)","MVHHI D1(B1),I2","58692@0|B1@16|D1@20|I2@32|??@48","ST","SIL"
"MOVE (32→16)","MVHI D1(B1),I2","58700@0|B1@16|D1@20|I2@32|??@48","ST","SIL"
"MOVE (64←16)","MVGHI D1(B1),I2","58696@0|B1@16|D1@20|I2@32|??@48","ST","SIL"
"MOVE (character)","MVC D1(L1,B1),D2(B2)","210@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","ST","SS-a"
"MOVE (immediate)","MVI D1(B1),I2","146@0|I2@8|B1@16|D1@20|??@32","ST","SI"
"MOVE (immediate)","MVIY D1(B1),I2","235@0|I2@8|B1@16|D1@20|82@40|??@48","ST","SIY"
"MOVE INVERSE","MVCIN D1(L1,B1),D2(B2)","232@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","ST","SS-a"
"MOVE LONG","MVCL R1,R2","14@0|R1@8|R2@12|??@16","SP II","RR"
"MOVE LONG EXTENDED","MVCLE R1,R3,D2(B2)","168@0|R1@8|R3@12|B2@16|D2@20|??@32","SP IC","RS-a"
"MOVE LONG UNICODE","MVCLU R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|142@40|??@48","SP IC","RSY-a"
"MOVE NUMERICS","MVN D1(L1,B1),D2(B2)","209@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","ST","SS-a"
"MOVE PAGE","MVPG R1,R2","45652@0|//@16|R1@24|R2@28|??@32","SP SO","RRE"
"MOVE RIGHT TO LEFT","MVCRL D1(B1),D2(B2)","58634@0|B1@16|D1@20|B2@32|D2@36|??@48","G0","SSE"
"MOVE STRING","MVST R1,R2","45653@0|//@16|R1@24|R2@28|??@32","SP IC","RRE"
"MOVE TO PRIMARY","MVCP D1(R1,B1),D2(B2),R3","218@0|R1@8|R3@12|B1@16|D1@20|B2@32|D2@36|??@48","SO","SS-d"
"MOVE TO SECONDARY","MVCS D1(R1,B1),D2(B2),R3","219@0|R1@8|R3@12|B1@16|D1@20|B2@32|D2@36|??@48","SO","SS-d"
"MOVE WITH DESTINATION KEY","MVCDK D1(B1),D2(B2)","58639@0|B1@16|D1@20|B2@32|D2@36|??@48","SO","SSE"
"MOVE WITH KEY","MVCK D1(R1,B1),D2(B2),R3","217@0|R1@8|R3@12|B1@16|D1@20|B2@32|D2@36|??@48","SO","SS-d"
"MOVE WITH OFFSET","MVO D1(L1,B1),D2(L2,B2)","241@0|L1@8|L2@12|B1@16|D1@20|B2@32|D2@36|??@48","ST","SS-b"
"MOVE WITH OPTIONAL SPECIFICATIONS","MVCOS D1(B1),D2(B2),R3","200@0|R3@8|0@12|B1@16|D1@20|B2@32|D2@36|??@48","SO","SSF"
"MOVE WITH SOURCE KEY","MVCSK D1(B1),D2(B2)","58638@0|B1@16|D1@20|B2@32|D2@36|??@48","SO","SSE"
"MOVE ZONES","MVZ D1(L1,B1),D2(B2)","211@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","ST","SS-a"
"MULTIPLY (128←64)","MG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|132@40|??@48","SP","RXY-a"
"MULTIPLY (128←64)","MGRK R1,R2,R3","47596@0|R3@16|//@20|R1@24|R2@28|??@32","SP","RRF-a"
"MULTIPLY (64←32)","M R1,D2(X2,B2)","92@0|R1@8|X2@12|B2@16|D2@20|??@32","SP","RX-a"
"MULTIPLY (64←32)","MFY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|92@40|??@48","SP","RXY-a"
"MULTIPLY (64←32)","MR R1,R2","28@0|R1@8|R2@12|??@16","SP","RR"
"MULTIPLY (extended BFP)","MXBR R1,R2","45900@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"MULTIPLY (extended DFP)","MXTR R1,R2,R3","46040@0|R3@16|//@20|R1@24|R2@28|??@32","SP Dt","RRF-a"
"MULTIPLY (extended DFP)","MXTRA R1,R2,R3,M4","46040@0|R3@16|M4@20|R1@24|R2@28|??@32","SP Dt","RRF-a"
"MULTIPLY (extended HFP)","MXR R1,R2","38@0|R1@8|R2@12|??@16","SP Da","RR"
"MULTIPLY (long BFP)","MDB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|28@40|??@48","Db","RXE"
"MULTIPLY (long BFP)","MDBR R1,R2","45852@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"MULTIPLY (long DFP)","MDTR R1,R2,R3","46032@0|R3@16|//@20|R1@24|R2@28|??@32","Dt","RRF-a"
"MULTIPLY (long DFP)","MDTRA R1,R2,R3,M4","46032@0|R3@16|M4@20|R1@24|R2@28|??@32","Dt","RRF-a"
"MULTIPLY (long HFP)","MD R1,D2(X2,B2)","108@0|R1@8|X2@12|B2@16|D2@20|??@32","Da","RX-a"
"MULTIPLY (long HFP)","MDR R1,R2","44@0|R1@8|R2@12|??@16","Da","RR"
"MULTIPLY (long to extended BFP)","MXDB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|7@40|??@48","SP Db","RXE"
"MULTIPLY (long to extended BFP)","MXDBR R1,R2","45831@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"MULTIPLY (long to extended HFP)","MXD R1,D2(X2,B2)","103@0|R1@8|X2@12|B2@16|D2@20|??@32","SP Da","RX-a"
"MULTIPLY (long to extended HFP)","MXDR R1,R2","39@0|R1@8|R2@12|??@16","SP Da","RR"
"MULTIPLY (short BFP)","MEEB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|23@40|??@48","Db","RXE"
"MULTIPLY (short BFP)","MEEBR R1,R2","45847@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"MULTIPLY (short HFP)","MEE R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|55@40|??@48","Da","RXE"
"MULTIPLY (short HFP)","MEER R1,R2","45879@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"MULTIPLY (short to long BFP)","MDEB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|12@40|??@48","Db","RXE"
"MULTIPLY (short to long BFP)","MDEBR R1,R2","45836@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"MULTIPLY (short to long HFP)","MDE R1,D2(X2,B2)","124@0|R1@8|X2@12|B2@16|D2@20|??@32","Da","RX-a"
"MULTIPLY (short to long HFP)","MDER R1,R2","60@0|R1@8|R2@12|??@16","Da","RR"
"MULTIPLY (short to long HFP)","ME R1,D2(X2,B2)","124@0|R1@8|X2@12|B2@16|D2@20|??@32","Da","RX-a"
"MULTIPLY (short to long HFP)","MER R1,R2","60@0|R1@8|R2@12|??@16","Da","RR"
"MULTIPLY & ADD UNNORMALIZED (long to ext. HFP)","MAY R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|58@40|??@48","Da","RXF"
"MULTIPLY & ADD UNNORMALIZED (long to ext. HFP)","MAYR R1,R3,R2","45882@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY AND ADD (long BFP)","MADB R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|30@40|??@48","Db","RXF"
"MULTIPLY AND ADD (long BFP)","MADBR R1,R3,R2","45854@0|R1@16|//@20|R3@24|R2@28|??@32","Db","RRD"
"MULTIPLY AND ADD (long HFP)","MAD R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|62@40|??@48","Da","RXF"
"MULTIPLY AND ADD (long HFP)","MADR R1,R3,R2","45886@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY AND ADD (short BFP)","MAEB R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|14@40|??@48","Db","RXF"
"MULTIPLY AND ADD (short BFP)","MAEBR R1,R3,R2","45838@0|R1@16|//@20|R3@24|R2@28|??@32","Db","RRD"
"MULTIPLY AND ADD (short HFP)","MAE R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|46@40|??@48","Da","RXF"
"MULTIPLY AND ADD (short HFP)","MAER R1,R3,R2","45870@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY AND ADD UNNRM. (long to ext. high HFP)","MAYH R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|60@40|??@48","Da","RXF"
"MULTIPLY AND ADD UNNRM. (long to ext. high HFP)","MAYHR R1,R3,R2","45884@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY AND ADD UNNRM. (long to ext. low HFP)","MAYL R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|56@40|??@48","Da","RXF"
"MULTIPLY AND ADD UNNRM. (long to ext. low HFP)","MAYLR R1,R3,R2","45880@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY AND SUBTRACT (long BFP)","MSDB R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|31@40|??@48","Db","RXF"
"MULTIPLY AND SUBTRACT (long BFP)","MSDBR R1,R3,R2","45855@0|R1@16|//@20|R3@24|R2@28|??@32","Db","RRD"
"MULTIPLY AND SUBTRACT (long HFP)","MSD R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|63@40|??@48","Da","RXF"
"MULTIPLY AND SUBTRACT (long HFP)","MSDR R1,R3,R2","45887@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY AND SUBTRACT (short BFP)","MSEB R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|15@40|??@48","Db","RXF"
"MULTIPLY AND SUBTRACT (short BFP)","MSEBR R1,R3,R2","45839@0|R1@16|//@20|R3@24|R2@28|??@32","Db","RRD"
"MULTIPLY AND SUBTRACT (short HFP)","MSE R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|47@40|??@48","Da","RXF"
"MULTIPLY AND SUBTRACT (short HFP)","MSER R1,R3,R2","45871@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY DECIMAL","MP D1(L1,B1),D2(L2,B2)","252@0|L1@8|L2@12|B1@16|D1@20|B2@32|D2@36|??@48","SP Dg","SS-b"
"MULTIPLY HALFWORD (32←16)","MH R1,D2(X2,B2)","76@0|R1@8|X2@12|B2@16|D2@20|??@32","B","RX-a"
"MULTIPLY HALFWORD (32←16)","MHY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|124@40|??@48","B","RXY-a"
"MULTIPLY HALFWORD (64→16)","MGH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|60@40|??@48","B","RXY-a"
"MULTIPLY HALFWORD IMMEDIATE (32→16)","MHI R1,I2","167@0|R1@8|12@12|I2@16|??@32","A7C","RI-a"
"MULTIPLY HALFWORD IMMEDIATE (64→16)","MGHI R1,I2","167@0|R1@8|13@12|I2@16|??@32","A7D","RI-a"
"MULTIPLY LOGICAL (128→64)","MLG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|134@40|??@48","SP","RXY-a"
"MULTIPLY LOGICAL (128→64)","MLGR R1,R2","47494@0|//@16|R1@24|R2@28|??@32","SP","RRE"
"MULTIPLY LOGICAL (64←32)","ML R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|150@40|??@48","SP","RXY-a"
"MULTIPLY LOGICAL (64←32)","MLR R1,R2","47510@0|//@16|R1@24|R2@28|??@32","SP","RRE"
"MULTIPLY SINGLE (32)","MS R1,D2(X2,B2)","113@0|R1@8|X2@12|B2@16|D2@20|??@32","B","RX-a"
"MULTIPLY SINGLE (32)","MSC R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|83@40|??@48","B","RXY-a"
"MULTIPLY SINGLE (32)","MSR R1,R2","45650@0|//@16|R1@24|R2@28|??@32","B252","RRE"
"MULTIPLY SINGLE (32)","MSRKC R1,R2,R3","47613@0|R3@16|//@20|R1@24|R2@28|??@32","B9FD","RRF-a"
"MULTIPLY SINGLE (32)","MSY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|81@40|??@48","B","RXY-a"
"MULTIPLY SINGLE (64)","MSG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|12@40|??@48","B","RXY-a"
"MULTIPLY SINGLE (64)","MSGC R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|131@40|??@48","B","RXY-a"
"MULTIPLY SINGLE (64)","MSGR R1,R2","47372@0|//@16|R1@24|R2@28|??@32","B90C","RRE"
"MULTIPLY SINGLE (64)","MSGRKC R1,R2,R3","47597@0|R3@16|//@20|R1@24|R2@28|??@32","B9ED","RRF-a"
"MULTIPLY SINGLE (64←32)","MSGF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|28@40|??@48","B","RXY-a"
"MULTIPLY SINGLE (64←32)","MSGFR R1,R2","47388@0|//@16|R1@24|R2@28|??@32","B91C","RRE"
"MULTIPLY SINGLE IMMEDIATE (32)","MSFI R1,I2","194@0|R1@8|1@12|I2@16|??@48","C21","RIL-a"
"MULTIPLY SINGLE IMMEDIATE (64←32)","MSGFI R1,I2","194@0|R1@8|0@12|I2@16|??@48","C20","RIL-a"
"MULTIPLY UNNORM. (long to ext. high HFP)","MYH R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|61@40|??@48","Da","RXF"
"MULTIPLY UNNORM. (long to ext. high HFP)","MYHR R1,R3,R2","45885@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY UNNORM. (long to ext. low HFP)","MYL R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|57@40|??@48","Da","RXF"
"MULTIPLY UNNORM. (long to ext. low HFP)","MYLR R1,R3,R2","45881@0|R1@16|//@20|R3@24|R2@28|??@32","Da","RRD"
"MULTIPLY UNNORMALIZED (long to ext. HFP)","MY R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|59@40|??@48","SP Da","RXF"
"MULTIPLY UNNORMALIZED (long to ext. HFP)","MYR R1,R3,R2","45883@0|R1@16|//@20|R3@24|R2@28|??@32","SP Da","RRD"
"NAND (32)","NNRK R1,R2,R3","47476@0|R3@16|//@20|R1@24|R2@28|??@32","B974","RRF-a"
"NAND (64)","NNGRK R1,R2,R3","47460@0|R3@16|//@20|R1@24|R2@28|??@32","B964","RRF-a"
"NEURAL NETWORK PROCESSING ASSIST","NNPA","47419@0|//@16|??@32","SP IC","RRE"
"NEXT INSTRUCTION ACCESS INTENT","NIAI I1,I2","45818@0|//@16|I1@24|I2@28|??@32","B2FA","IE"
"NONTRANSACTIONAL STORE (64)","NTSTG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|37@40|??@48","SP","RXY-a"
"NOR (32)","NORK R1,R2,R3","47478@0|R3@16|//@20|R1@24|R2@28|??@32","B976","RRF-a"
"NOR (64)","NOGRK R1,R2,R3","47462@0|R3@16|//@20|R1@24|R2@28|??@32","B966","RRF-a"
"NOT EXCLUSIVE OR (32)","NXRK R1,R2,R3","47479@0|R3@16|//@20|R1@24|R2@28|??@32","B977","RRF-a"
"NOT EXCLUSIVE OR (64)","NXGRK R1,R2,R3","47463@0|R3@16|//@20|R1@24|R2@28|??@32","B967","RRF-a"
"OR (32)","O R1,D2(X2,B2)","86@0|R1@8|X2@12|B2@16|D2@20|??@32","B","RX-a"
"OR (32)","OR R1,R2","22@0|R1@8|R2@12|??@16","16","RR"
"OR (32)","ORK R1,R2,R3","47606@0|R3@16|//@20|R1@24|R2@28|??@32","B9F6","RRF-a"
"OR (32)","OY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|86@40|??@48","B","RXY-a"
"OR (64)","OG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|129@40|??@48","B","RXY-a"
"OR (64)","OGR R1,R2","47489@0|//@16|R1@24|R2@28|??@32","B981","RRE"
"OR (64)","OGRK R1,R2,R3","47590@0|R3@16|//@20|R1@24|R2@28|??@32","B9E6","RRF-a"
"OR (character)","OC D1(L1,B1),D2(B2)","214@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","ST","SS-a"
"OR (immediate)","OI D1(B1),I2","150@0|I2@8|B1@16|D1@20|??@32","ST","SI"
"OR (immediate)","OIY D1(B1),I2","235@0|I2@8|B1@16|D1@20|86@40|??@48","ST","SIY"
"OR IMMEDIATE (high high)","OIHH R1,I2","165@0|R1@8|8@12|I2@16|??@32","A58","RI-a"
"OR IMMEDIATE (high low)","OIHL R1,I2","165@0|R1@8|9@12|I2@16|??@32","A59","RI-a"
"OR IMMEDIATE (high)","OIHF R1,I2","192@0|R1@8|12@12|I2@16|??@48","C0C","RIL-a"
"OR IMMEDIATE (low high)","OILH R1,I2","165@0|R1@8|10@12|I2@16|??@32","A5A","RI-a"
"OR IMMEDIATE (low low)","OILL R1,I2","165@0|R1@8|11@12|I2@16|??@32","A5B","RI-a"
"OR IMMEDIATE (low)","OILF R1,I2","192@0|R1@8|13@12|I2@16|??@48","C0D","RIL-a"
"OR WITH COMPLEMENT (32)","OCRK R1,R2,R3","47477@0|R3@16|//@20|R1@24|R2@28|??@32","B975","RRF-a"
"OR WITH COMPLEMENT (64)","OCGRK R1,R2,R3","47461@0|R3@16|//@20|R1@24|R2@28|??@32","B965","RRF-a"
"PACK","PACK D1(L1,B1),D2(L2,B2)","242@0|L1@8|L2@12|B1@16|D1@20|B2@32|D2@36|??@48","ST","SS-b"
"PACK ASCII","PKA D1(B1),D2(L2,B2)","233@0|L2@8|B1@16|D1@20|B2@32|D2@36|??@48","SP","SS-f"
"PACK UNICODE","PKU D1(B1),D2(L2,B2)","225@0|L2@8|B1@16|D1@20|B2@32|D2@36|??@48","SP","SS-f"
"PAGE IN","PGIN R1,R2","45614@0|//@16|R1@24|R2@28|??@32","B22E","RRE"
"PAGE OUT","PGOUT R1,R2","45615@0|//@16|R1@24|R2@28|??@32","B22F","RRE"
"PERFORM CRYPTOGRAPHIC COMPUTATION","PCC","47404@0|//@16|??@32","SP IC","RRE"
"PERFORM CRYPTOGRAPHIC KEY MGMT. OPERATIONS","PCKMO","47400@0|//@16|??@32","SP","RRE"
"PERFORM FLOATING-POINT OPERATION","PFPO","266@0|??@16","SP Da","E"
"PERFORM FRAME MANAGEMENT FUNCTION","PFMF R1,R2","47535@0|//@16|R1@24|R2@28|??@32","SP IS","RRE"
"PERFORM LOCKED OPERATION","PLO R1,D2(B2),R3,D4(B4)","238@0|R1@8|R3@12|B2@16|D2@20|B4@32|D4@36|??@48","SP","SS-e"
"PERFORM PROCESSOR ASSIST","PPA R1,R2,M3","45800@0|M3@16|//@20|R1@24|R2@28|??@32","B2E8","RRF-c"
"PERFORM RANDOM NUMBER OPERATION","PPNO R1,R2","47420@0|//@16|R1@24|R2@28|??@32","SP IC","RRE"
"PERFORM RANDOM NUMBER OPERATION","PRNO R1,R2","47420@0|//@16|R1@24|R2@28|??@32","SP IC","RRE"
"PERFORM TIMING FACILITY FUNCTION","PTFF","260@0|??@16","SP","E"
"PERFORM TOPOLOGY FUNCTION","PTF R1","47522@0|//@16|R1@24|//@28|??@32","SP","RRE"
"POPULATION COUNT","POPCNT R1,R2,M3","47585@0|M3@16|//@20|R1@24|R2@28|??@32","B9E1","RRF-c"
"PREFETCH DATA","PFD M1,D2(X2,B2)","227@0|M1@8|X2@12|B2@16|D2@20|54@40|??@48","B","RXY-b"
"PREFETCH DATA RELATIVE LONG","PFDRL M1,RI2","198@0|M1@8|2@12|RI2@16|??@48","C62","RIL-c"
"PROGRAM CALL","PC D2(B2)","45592@0|B2@16|D2@20|??@32","Z","S"
"PROGRAM RETURN","PR","257@0|??@16","B ST","E"
"PROGRAM TRANSFER","PT R1,R2","45608@0|//@16|R1@24|R2@28|??@32","B","RRE"
"PROGRAM TRANSFER WITH INSTANCE","PTI R1,R2","47518@0|//@16|R1@24|R2@28|??@32","B","RRE"
"PURGE ALB","PALB","45640@0|//@16|??@32","B248","RRE"
"PURGE TLB","PTLB","45581@0|//@16|??@32","B20D","S"
"QUANTIZE (extended DFP)","QAXTR R1,R3,R2,M4","46077@0|R3@16|M4@20|R1@24|R2@28|??@32","SP Dt","RRF-b"
"QUANTIZE (long DFP)","QADTR R1,R3,R2,M4","46069@0|R3@16|M4@20|R1@24|R2@28|??@32","Dt","RRF-b"
"QUERY PROCESSOR ACTIVITY COUNTER INFORMATION","QPACI D2(B2)","45711@0|B2@16|D2@20|??@32","ST","S"
"REROUND (extended DFP)","RRXTR R1,R3,R2,M4","46079@0|R3@16|M4@20|R1@24|R2@28|??@32","SP Dt","RRF-b"
"REROUND (long DFP)","RRDTR R1,R3,R2,M4","46071@0|R3@16|M4@20|R1@24|R2@28|??@32","Dt","RRF-b"
"RESET CHANNEL PATH","RCHP","45627@0|//@16|??@32","B23B","S"
"RESET DAT PROTECTION","RDP R1,R3,R2,M4","47499@0|R3@16|M4@20|R1@24|R2@28|??@32","B98B","RRF-b"
"RESET REFERENCE BIT EXTENDED","RRBE R1,R2","45610@0|//@16|R1@24|R2@28|??@32","SO","RRE"
"RESET REFERENCE BITS MULTIPLE","RRBM R1,R2","47534@0|//@16|R1@24|R2@28|??@32","B9AE","RRE"
